date,season,home_team,away_team,home_points,away_points,total_points,point_diff,winner,neutral_site,postseason
2022-10-15,2022,Hawaii,Nevada,31,16,47,15,Hawaii,False,False
2022-10-19,2022,Appalachian State,Georgia State,42,17,59,25,Appalachian State,False,False
2022-10-20,2022,Georgia Tech,Virginia,9,16,25,-7,Virginia,False,False
2022-10-20,2022,South Alabama,Troy,6,10,16,-4,Troy,False,False
2022-10-21,2022,Temple,Tulsa,16,27,43,-11,Tulsa,False,False
2022-10-21,2022,Western Kentucky,UAB,20,17,37,3,Western Kentucky,False,False
2022-10-22,2022,Kent State,Akron,33,27,60,6,Kent State,False,False
2022-10-22,2022,Navy,Houston,20,38,58,-18,Houston,False,False
2022-10-22,2022,Rutgers,Indiana,24,17,41,7,Rutgers,False,False
2022-10-22,2022,Baylor,Kansas,35,23,58,12,Baylor,False,False
2022-10-22,2022,SMU,Cincinnati,27,29,56,-2,Cincinnati,False,False
2022-10-22,2022,Army,UL-Monroe,48,24,72,24,Army,False,False
2022-10-22,2022,Ohio State,Iowa,54,10,64,44,Ohio State,False,False
2022-10-22,2022,Tennessee,Tennessee-Martin,65,24,89,41,Tennessee,False,False
2022-10-22,2022,Clemson,Syracuse,27,21,48,6,Clemson,False,False
2022-10-22,2022,Miami (FL),Duke,21,45,66,-24,Duke,False,False
2022-10-22,2022,Central Michigan,Bowling Green,18,34,52,-16,Bowling Green,False,False
2022-10-22,2022,Buffalo,Toledo,34,27,61,7,Buffalo,False,False
2022-10-22,2022,Ball State,Eastern Michigan,16,20,36,-4,Eastern Michigan,False,False
2022-10-22,2022,Ohio,Northern Illinois,24,17,41,7,Ohio,False,False
2022-10-22,2022,Notre Dame,UNLV,44,21,65,23,Notre Dame,False,False
2022-10-22,2022,Texas Tech,West Virginia,48,10,58,38,Texas Tech,False,False
2022-10-22,2022,Louisiana Tech,Rice,41,42,83,-1,Rice,False,False
2022-10-22,2022,Maryland,Northwestern,31,24,55,7,Maryland,False,False
2022-10-22,2022,Miami (OH),Western Michigan,10,16,26,-6,Western Michigan,False,False
2022-10-22,2022,James Madison,Marshall,12,26,38,-14,Marshall,False,False
2022-10-22,2022,Old Dominion,Georgia Southern,23,28,51,-5,Georgia Southern,False,False
2022-10-22,2022,Charlotte,FIU,15,34,49,-19,FIU,False,False
2022-10-22,2022,UTSA,North Texas,31,27,58,4,UTSA,False,False
2022-10-22,2022,Liberty,BYU,41,14,55,27,Liberty,False,False
2022-10-22,2022,Wisconsin,Purdue,35,24,59,11,Wisconsin,False,False
2022-10-22,2022,Oregon,UCLA,45,30,75,15,Oregon,False,False
2022-10-22,2022,Tulane,Memphis,38,28,66,10,Tulane,False,False
2022-10-22,2022,LSU,Ole Miss,45,20,65,25,LSU,False,False
2022-10-22,2022,Wake Forest,Boston College,43,15,58,28,Wake Forest,False,False
2022-10-22,2022,Oklahoma State,Texas,41,34,75,7,Oklahoma State,False,False
2022-10-22,2022,Missouri,Vanderbilt,17,14,31,3,Missouri,False,False
2022-10-22,2022,Stanford,Arizona State,15,14,29,1,Stanford,False,False
2022-10-22,2022,Colorado State,Hawaii,17,13,30,4,Colorado State,False,False
2022-10-22,2022,UTEP,Florida Atlantic,24,21,45,3,UTEP,False,False
2022-10-22,2022,UL-Lafayette,Arkansas State,38,18,56,20,UL-Lafayette,False,False
2022-10-22,2022,Texas State,Southern Miss,14,20,34,-6,Southern Miss,False,False
2022-10-22,2022,New Mexico,Fresno State,9,41,50,-32,Fresno State,False,False
2022-10-22,2022,Alabama,Mississippi State,30,6,36,24,Alabama,False,False
2022-10-22,2022,Air Force,Boise State,14,19,33,-5,Boise State,False,False
2022-10-22,2022,East Carolina,UCF,34,13,47,21,East Carolina,False,False
2022-10-22,2022,Penn State,Minnesota,45,17,62,28,Penn State,False,False
2022-10-22,2022,South Carolina,Texas A&M,30,24,54,6,South Carolina,False,False
2022-10-22,2022,TCU,Kansas State,38,28,66,10,TCU,False,False
2022-10-22,2022,Oregon State,Colorado,42,9,51,33,Oregon State,False,False
2022-10-22,2022,Louisville,Pittsburgh,24,10,34,14,Louisville,False,False
2022-10-22,2022,Wyoming,Utah State,28,14,42,14,Wyoming,False,False
2022-10-22,2022,California,Washington,21,28,49,-7,Washington,False,False
2022-10-22,2022,Nevada,San Diego State,7,23,30,-16,San Diego State,False,False
2022-10-27,2022,Southern Miss,UL-Lafayette,39,24,63,15,Southern Miss,False,False
2022-10-27,2022,NC State,Virginia Tech,22,21,43,1,NC State,False,False
2022-10-27,2022,Washington State,Utah,17,21,38,-4,Utah,False,False
2022-10-28,2022,BYU,East Carolina,24,27,51,-3,East Carolina,False,False
2022-10-28,2022,FIU,Louisiana Tech,42,34,76,8,FIU,False,False
2022-10-29,2022,Akron,Miami (OH),9,27,36,-18,Miami (OH),False,False
2022-10-29,2022,Iowa State,Oklahoma,13,27,40,-14,Oklahoma,False,False
2022-10-29,2022,Auburn,Arkansas,27,41,68,-14,Arkansas,False,False
2022-10-29,2022,Houston,USF,42,27,69,15,Houston,False,False
2022-10-29,2022,Eastern Michigan,Toledo,24,27,51,-3,Toledo,False,False
2022-10-29,2022,Syracuse,Notre Dame,24,41,65,-17,Notre Dame,False,False
2022-10-29,2022,Penn State,Ohio State,31,44,75,-13,Ohio State,False,False
2022-10-29,2022,West Virginia,TCU,31,41,72,-10,TCU,False,False
2022-10-29,2022,Connecticut,Boston College,13,3,16,10,Connecticut,False,False
2022-10-29,2022,Florida State,Georgia Tech,41,16,57,25,Florida State,False,False
2022-10-29,2022,Virginia,Miami (FL),12,14,26,-2,Miami (FL),False,False
2022-10-29,2022,Rice,Charlotte,23,56,79,-33,Charlotte,False,False
2022-10-29,2022,Minnesota,Rutgers,31,0,31,31,Minnesota,False,False
2022-10-29,2022,Georgia State,Old Dominion,31,17,48,14,Georgia State,False,False
2022-10-29,2022,Massachusetts,New Mexico State,13,23,36,-10,New Mexico State,False,False
2022-10-29,2022,Navy,Temple,27,20,47,7,Navy,False,False
2022-10-29,2022,Appalachian State,Robert Morris,42,3,45,39,Appalachian State,False,False
2022-10-29,2022,Western Kentucky,North Texas,13,40,53,-27,North Texas,False,False
2022-10-29,2022,Iowa,Northwestern,33,13,46,20,Iowa,False,False
2022-10-29,2022,Tulsa,SMU,34,45,79,-11,SMU,False,False
2022-10-29,2022,UCF,Cincinnati,25,21,46,4,UCF,False,False
2022-10-29,2022,Nebraska,Illinois,9,26,35,-17,Illinois,False,False
2022-10-29,2022,Louisville,Wake Forest,48,21,69,27,Louisville,False,False
2022-10-29,2022,Kansas State,Oklahoma State,48,0,48,48,Kansas State,False,False
2022-10-29,2022,California,Oregon,24,42,66,-18,Oregon,False,False
2022-10-29,2022,Georgia,Florida,42,20,62,22,Georgia,True,False
2022-10-29,2022,South Carolina,Missouri,10,23,33,-13,Missouri,False,False
2022-10-29,2022,Arkansas State,South Alabama,3,31,34,-28,South Alabama,False,False
2022-10-29,2022,Boise State,Colorado State,49,10,59,39,Boise State,False,False
2022-10-29,2022,Marshall,Coastal Carolina,13,24,37,-11,Coastal Carolina,False,False
2022-10-29,2022,Arizona,USC,37,45,82,-8,USC,False,False
2022-10-29,2022,Florida Atlantic,UAB,24,17,41,7,Florida Atlantic,False,False
2022-10-29,2022,Tennessee,Kentucky,44,6,50,38,Tennessee,False,False
2022-10-29,2022,Texas Tech,Baylor,17,45,62,-28,Baylor,False,False
2022-10-29,2022,Michigan,Michigan State,29,7,36,22,Michigan,False,False
2022-10-29,2022,Texas A&M,Ole Miss,28,31,59,-3,Ole Miss,False,False
2022-10-29,2022,Colorado,Arizona State,34,42,76,-8,Arizona State,False,False
2022-10-29,2022,North Carolina,Pittsburgh,42,24,66,18,North Carolina,False,False
2022-10-29,2022,UTEP,Middle Tennessee,13,24,37,-11,Middle Tennessee,False,False
2022-10-29,2022,UCLA,Stanford,38,13,51,25,UCLA,False,False
2022-10-29,2022,Fresno State,San Diego State,32,28,60,4,Fresno State,False,False
2022-10-29,2022,San Jose State,Nevada,35,28,63,7,San Jose State,False,False
2022-10-29,2022,Hawaii,Wyoming,20,27,47,-7,Wyoming,False,False
2022-11-01,2022,Kent State,Ball State,20,27,47,-7,Ball State,False,False
2022-11-01,2022,Ohio,Buffalo,45,24,69,21,Ohio,False,False
2022-11-02,2022,Northern Illinois,Central Michigan,22,35,57,-13,Central Michigan,False,False
2022-11-02,2022,Bowling Green,Western Michigan,13,9,22,4,Bowling Green,False,False
2022-11-03,2022,Rice,UTEP,37,30,67,7,Rice,False,False
2022-11-03,2022,Coastal Carolina,Appalachian State,35,28,63,7,Coastal Carolina,False,False
2022-11-04,2022,Boston College,Duke,31,38,69,-7,Duke,False,False
2022-11-04,2022,Connecticut,Massachusetts,27,10,37,17,Connecticut,False,False
2022-11-04,2022,Washington,Oregon State,24,21,45,3,Washington,False,False
2022-11-05,2022,Army,Air Force,7,13,20,-6,Air Force,True,False
2022-11-05,2022,Charlotte,Western Kentucky,7,59,66,-52,Western Kentucky,False,False
2022-11-05,2022,Wisconsin,Maryland,23,10,33,13,Wisconsin,False,False
2022-11-05,2022,Purdue,Iowa,3,24,27,-21,Iowa,False,False
2022-11-05,2022,Nebraska,Minnesota,13,20,33,-7,Minnesota,False,False
2022-11-05,2022,Texas A&M,Florida,24,41,65,-17,Florida,False,False
2022-11-05,2022,Missouri,Kentucky,17,21,38,-4,Kentucky,False,False
2022-11-05,2022,Virginia,North Carolina,28,31,59,-3,North Carolina,False,False
2022-11-05,2022,Tulsa,Tulane,13,27,40,-14,Tulane,False,False
2022-11-05,2022,TCU,Texas Tech,34,24,58,10,TCU,False,False
2022-11-05,2022,Northwestern,Ohio State,7,21,28,-14,Ohio State,False,False
2022-11-05,2022,Virginia Tech,Georgia Tech,27,28,55,-1,Georgia Tech,False,False
2022-11-05,2022,Old Dominion,Marshall,0,12,12,-12,Marshall,False,False
2022-11-05,2022,Temple,USF,54,28,82,26,Temple,False,False
2022-11-05,2022,Louisiana Tech,Middle Tennessee,40,24,64,16,Louisiana Tech,False,False
2022-11-05,2022,Southern Miss,Georgia State,14,42,56,-28,Georgia State,False,False
2022-11-05,2022,Oklahoma,Baylor,35,38,73,-3,Baylor,False,False
2022-11-05,2022,Memphis,UCF,28,35,63,-7,UCF,False,False
2022-11-05,2022,Colorado,Oregon,10,49,59,-39,Oregon,False,False
2022-11-05,2022,Utah State,New Mexico,27,10,37,17,Utah State,False,False
2022-11-05,2022,Kansas,Oklahoma State,37,16,53,21,Kansas,False,False
2022-11-05,2022,Georgia,Tennessee,27,13,40,14,Georgia,False,False
2022-11-05,2022,UAB,UTSA,38,44,82,-6,UTSA,False,False
2022-11-05,2022,Illinois,Michigan State,15,23,38,-8,Michigan State,False,False
2022-11-05,2022,Indiana,Penn State,14,45,59,-31,Penn State,False,False
2022-11-05,2022,Stanford,Washington State,14,52,66,-38,Washington State,False,False
2022-11-05,2022,Pittsburgh,Syracuse,19,9,28,10,Pittsburgh,False,False
2022-11-05,2022,Iowa State,West Virginia,31,14,45,17,Iowa State,False,False
2022-11-05,2022,Arkansas,Liberty,19,21,40,-2,Liberty,False,False
2022-11-05,2022,Cincinnati,Navy,20,10,30,10,Cincinnati,False,False
2022-11-05,2022,Georgia Southern,South Alabama,31,38,69,-7,South Alabama,False,False
2022-11-05,2022,North Texas,FIU,52,14,66,38,North Texas,False,False
2022-11-05,2022,UL-Lafayette,Troy,17,23,40,-6,Troy,False,False
2022-11-05,2022,UL-Monroe,Texas State,31,30,61,1,UL-Monroe,False,False
2022-11-05,2022,Kansas State,Texas,27,34,61,-7,Texas,False,False
2022-11-05,2022,LSU,Alabama,32,31,63,1,LSU,False,False
2022-11-05,2022,SMU,Houston,77,63,140,14,SMU,False,False
2022-11-05,2022,San Diego State,UNLV,14,10,24,4,San Diego State,False,False
2022-11-05,2022,Boise State,BYU,28,31,59,-3,BYU,False,False
2022-11-05,2022,Utah,Arizona,45,20,65,25,Utah,False,False
2022-11-05,2022,Miami (FL),Florida State,3,45,48,-42,Florida State,False,False
2022-11-05,2022,Louisville,James Madison,34,10,44,24,Louisville,False,False
2022-11-05,2022,Mississippi State,Auburn,39,33,72,6,Mississippi State,False,False
2022-11-05,2022,Vanderbilt,South Carolina,27,38,65,-11,South Carolina,False,False
2022-11-05,2022,Notre Dame,Clemson,35,14,49,21,Notre Dame,False,False
2022-11-05,2022,Rutgers,Michigan,17,52,69,-35,Michigan,False,False
2022-11-05,2022,NC State,Wake Forest,30,21,51,9,NC State,False,False
2022-11-05,2022,USC,California,41,35,76,6,USC,False,False
2022-11-05,2022,Arizona State,UCLA,36,50,86,-14,UCLA,False,False
2022-11-05,2022,San Jose State,Colorado State,28,16,44,12,San Jose State,False,False
2022-11-05,2022,Fresno State,Hawaii,55,13,68,42,Fresno State,False,False
2022-11-08,2022,Akron,Eastern Michigan,28,34,62,-6,Eastern Michigan,False,False
2022-11-08,2022,Miami (OH),Ohio,21,37,58,-16,Ohio,False,False
2022-11-08,2022,Toledo,Ball State,28,21,49,7,Toledo,False,False
2022-11-09,2022,Western Michigan,Northern Illinois,21,24,45,-3,Northern Illinois,False,False
2022-11-09,2022,Central Michigan,Buffalo,31,27,58,4,Central Michigan,False,False
2022-11-09,2022,Bowling Green,Kent State,6,40,46,-34,Kent State,False,False
2022-11-10,2022,Memphis,Tulsa,26,10,36,16,Memphis,False,False
2022-11-10,2022,UL-Lafayette,Georgia Southern,36,17,53,19,UL-Lafayette,False,False
2022-11-11,2022,Cincinnati,East Carolina,27,25,52,2,Cincinnati,False,False
2022-11-11,2022,USC,Colorado,55,17,72,38,USC,False,False
2022-11-11,2022,UNLV,Fresno State,30,37,67,-7,Fresno State,False,False
2022-11-12,2022,Duke,Virginia Tech,24,7,31,17,Duke,False,False
2022-11-12,2022,Kentucky,Vanderbilt,21,24,45,-3,Vanderbilt,False,False
2022-11-12,2022,West Virginia,Oklahoma,23,20,43,3,West Virginia,False,False
2022-11-12,2022,Connecticut,Liberty,36,33,69,3,Connecticut,False,False
2022-11-12,2022,Michigan State,Rutgers,27,21,48,6,Michigan State,False,False
2022-11-12,2022,Illinois,Purdue,24,31,55,-7,Purdue,False,False
2022-11-12,2022,Virginia,Pittsburgh,7,37,44,-30,Pittsburgh,False,False
2022-11-12,2022,Navy,Notre Dame,32,35,67,-3,Notre Dame,True,False
2022-11-12,2022,USF,SMU,23,41,64,-18,SMU,False,False
2022-11-12,2022,Tennessee,Missouri,66,24,90,42,Tennessee,False,False
2022-11-12,2022,Ohio State,Indiana,56,14,70,42,Ohio State,False,False
2022-11-12,2022,Arkansas,LSU,10,13,23,-3,LSU,False,False
2022-11-12,2022,Georgia State,UL-Monroe,28,31,59,-3,UL-Monroe,False,False
2022-11-12,2022,Old Dominion,James Madison,3,37,40,-34,James Madison,False,False
2022-11-12,2022,New Mexico State,Lamar,51,14,65,37,New Mexico State,False,False
2022-11-12,2022,Western Kentucky,Rice,45,10,55,35,Western Kentucky,False,False
2022-11-12,2022,Arkansas State,Massachusetts,35,33,68,2,Arkansas State,False,False
2022-11-12,2022,Houston,Temple,43,36,79,7,Houston,False,False
2022-11-12,2022,Washington State,Arizona State,28,18,46,10,Washington State,False,False
2022-11-12,2022,Middle Tennessee,Charlotte,24,14,38,10,Middle Tennessee,False,False
2022-11-12,2022,Oklahoma State,Iowa State,20,14,34,6,Oklahoma State,False,False
2022-11-12,2022,Troy,Army,10,9,19,1,Troy,False,False
2022-11-12,2022,Iowa,Wisconsin,24,10,34,14,Iowa,False,False
2022-11-12,2022,Minnesota,Northwestern,31,3,34,28,Minnesota,False,False
2022-11-12,2022,Georgia Tech,Miami (FL),14,35,49,-21,Miami (FL),False,False
2022-11-12,2022,Air Force,New Mexico,35,3,38,32,Air Force,False,False
2022-11-12,2022,Marshall,Appalachian State,28,21,49,7,Marshall,False,False
2022-11-12,2022,Ole Miss,Alabama,24,30,54,-6,Alabama,False,False
2022-11-12,2022,Tulane,UCF,31,38,69,-7,UCF,False,False
2022-11-12,2022,NC State,Boston College,20,21,41,-1,Boston College,False,False
2022-11-12,2022,Penn State,Maryland,30,0,30,30,Penn State,False,False
2022-11-12,2022,Clemson,Louisville,31,16,47,15,Clemson,False,False
2022-11-12,2022,UTSA,Louisiana Tech,51,7,58,44,UTSA,False,False
2022-11-12,2022,Michigan,Nebraska,34,3,37,31,Michigan,False,False
2022-11-12,2022,UAB,North Texas,41,21,62,20,UAB,False,False
2022-11-12,2022,Florida,South Carolina,38,6,44,32,Florida,False,False
2022-11-12,2022,South Alabama,Texas State,38,21,59,17,South Alabama,False,False
2022-11-12,2022,Baylor,Kansas State,3,31,34,-28,Kansas State,False,False
2022-11-12,2022,Texas Tech,Kansas,43,28,71,15,Texas Tech,False,False
2022-11-12,2022,Oregon,Washington,34,37,71,-3,Washington,False,False
2022-11-12,2022,Colorado State,Wyoming,13,14,27,-1,Wyoming,False,False
2022-11-12,2022,Mississippi State,Georgia,19,45,64,-26,Georgia,False,False
2022-11-12,2022,FIU,Florida Atlantic,7,52,59,-45,Florida Atlantic,False,False
2022-11-12,2022,Auburn,Texas A&M,13,10,23,3,Auburn,False,False
2022-11-12,2022,Wake Forest,North Carolina,34,36,70,-2,North Carolina,False,False
2022-11-12,2022,Coastal Carolina,Southern Miss,26,23,49,3,Coastal Carolina,False,False
2022-11-12,2022,Texas,TCU,10,17,27,-7,TCU,False,False
2022-11-12,2022,Syracuse,Florida State,3,38,41,-35,Florida State,False,False
2022-11-12,2022,Oregon State,California,38,10,48,28,Oregon State,False,False
2022-11-12,2022,Utah,Stanford,42,7,49,35,Utah,False,False
2022-11-12,2022,UCLA,Arizona,28,34,62,-6,Arizona,False,False
2022-11-12,2022,Nevada,Boise State,3,41,44,-38,Boise State,False,False
2022-11-12,2022,San Diego State,San Jose State,43,27,70,16,San Diego State,False,False
2022-11-12,2022,Hawaii,Utah State,34,41,75,-7,Utah State,False,False
2022-11-15,2022,Toledo,Bowling Green,35,42,77,-7,Bowling Green,False,False
2022-11-15,2022,Ball State,Ohio,18,32,50,-14,Ohio,False,False
2022-11-16,2022,Kent State,Eastern Michigan,24,31,55,-7,Eastern Michigan,False,False
2022-11-16,2022,Northern Illinois,Miami (OH),23,29,52,-6,Miami (OH),False,False
2022-11-16,2022,Central Michigan,Western Michigan,10,12,22,-2,Western Michigan,False,False
2022-11-17,2022,Tulane,SMU,59,24,83,35,Tulane,False,False
2022-11-18,2022,Tulsa,USF,48,42,90,6,Tulsa,False,False
2022-11-18,2022,New Mexico,San Diego State,10,34,44,-24,San Diego State,False,False
2022-11-19,2022,UCF,Navy,14,17,31,-3,Navy,False,False
2022-11-19,2022,Mississippi State,East Tennessee State,56,7,63,49,Mississippi State,False,False
2022-11-19,2022,Texas A&M,Massachusetts,20,3,23,17,Texas A&M,False,False
2022-11-19,2022,Vanderbilt,Florida,31,24,55,7,Vanderbilt,False,False
2022-11-19,2022,Army,Connecticut,34,17,51,17,Army,False,False
2022-11-19,2022,Liberty,Virginia Tech,22,23,45,-1,Virginia Tech,False,False
